时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
15:51:00,Block 82,1,0.0,3384.4,0.00,4.84,2162,全毁 🔴
15:51:00,Block 83,1,0.0,3384.4,0.00,4.84,2171,全毁 🔴
15:52:08,Block 82,1,0.0,3384.4,0.00,4.84,1984,全毁 🔴
15:52:08,Block 83,1,0.0,3384.4,0.00,4.84,2222,全毁 🔴
15:53:15,Block 82,1,0.0,3384.4,0.00,4.84,2027,全毁 🔴
15:53:15,Block 83,1,0.0,3384.4,0.00,4.84,2239,全毁 🔴
15:54:23,Block 82,1,0.0,3384.4,0.00,4.84,1983,全毁 🔴
15:54:23,Block 83,1,0.0,3384.4,0.00,4.84,2156,全毁 🔴
15:55:31,Block 82,1,0.0,3384.4,0.00,4.84,2101,全毁 🔴
15:55:31,Block 83,1,0.0,3384.4,0.00,4.84,2153,全毁 🔴
15:56:39,Block 82,1,0.0,3384.4,0.00,4.84,2027,全毁 🔴
15:56:39,Block 83,1,0.0,3384.4,0.00,4.84,2180,全毁 🔴
15:57:47,Block 82,1,0.0,3384.4,0.00,4.84,2078,全毁 🔴
15:57:47,Block 83,1,0.0,3384.4,0.00,4.84,2141,全毁 🔴
15:58:55,Block 82,1,0.0,3384.4,0.00,4.84,2103,全毁 🔴
15:58:55,Block 83,1,0.0,3384.4,0.00,4.84,2193,全毁 🔴
16:00:03,Block 82,1,0.0,3384.4,0.00,4.84,2043,全毁 🔴
16:00:03,Block 83,1,0.0,3384.4,0.00,4.84,2170,全毁 🔴
16:01:11,Block 82,1,0.0,3384.4,0.00,4.84,2088,全毁 🔴
16:01:11,Block 83,1,0.0,3384.4,0.00,4.84,2164,全毁 🔴
16:02:19,Block 82,1,0.0,3384.4,0.00,4.84,2021,全毁 🔴
16:02:19,Block 83,1,0.0,3384.4,0.00,4.84,2164,全毁 🔴
16:03:27,Block 82,1,0.0,3384.4,0.00,4.84,2059,全毁 🔴
16:03:27,Block 83,1,0.0,3384.4,0.00,4.84,2169,全毁 🔴
16:04:34,Block 82,1,0.0,3384.4,0.00,4.84,2071,全毁 🔴
16:04:35,Block 83,1,0.0,3384.4,0.00,4.84,2167,全毁 🔴
16:05:42,Block 82,1,0.0,3384.4,0.00,4.84,2087,全毁 🔴
16:05:42,Block 83,1,0.0,3384.4,0.00,4.84,2184,全毁 🔴
16:06:50,Block 82,1,0.0,3384.4,0.00,4.84,2106,全毁 🔴
16:06:50,Block 83,1,0.0,3384.4,0.00,4.84,2180,全毁 🔴
16:07:58,Block 82,1,0.0,3384.4,0.00,4.84,2083,全毁 🔴
16:07:58,Block 83,1,0.0,3384.4,0.00,4.84,2179,全毁 🔴
16:09:06,Block 82,1,0.0,3384.4,0.00,4.84,2102,全毁 🔴
16:09:06,Block 83,1,0.0,3384.4,0.00,4.84,2182,全毁 🔴
16:10:14,Block 82,1,0.0,3384.4,0.00,4.84,2075,全毁 🔴
16:10:14,Block 83,1,0.0,3384.4,0.00,4.84,2274,全毁 🔴
16:11:22,Block 82,1,0.0,3384.4,0.00,4.84,2095,全毁 🔴
16:11:22,Block 83,1,0.0,3384.4,0.00,4.84,2162,全毁 🔴
16:12:30,Block 82,1,0.0,3384.4,0.00,4.84,2128,全毁 🔴
16:12:30,Block 83,1,0.0,3384.4,0.00,4.84,2135,全毁 🔴
16:13:38,Block 82,1,0.0,3384.4,0.00,4.84,2181,全毁 🔴
16:13:38,Block 83,1,0.0,3384.4,0.00,4.84,2150,全毁 🔴
16:14:46,Block 82,1,0.0,3384.4,0.00,4.84,2113,全毁 🔴
16:14:46,Block 83,1,0.0,3384.4,0.00,4.84,2164,全毁 🔴
16:15:54,Block 82,1,0.0,3384.4,0.00,4.84,2076,全毁 🔴
16:15:54,Block 83,1,0.0,3384.4,0.00,4.84,2171,全毁 🔴
16:17:01,Block 82,1,0.0,3384.4,0.00,4.84,2100,全毁 🔴
16:17:02,Block 83,1,0.0,3384.4,0.00,4.84,2240,全毁 🔴
16:18:09,Block 82,1,0.0,3384.4,0.00,4.84,2148,全毁 🔴
16:18:09,Block 83,1,0.0,3384.4,0.00,4.84,2223,全毁 🔴
16:19:17,Block 82,1,0.0,3384.4,0.00,4.84,2045,全毁 🔴
16:19:17,Block 83,1,0.0,3384.4,0.00,4.84,2253,全毁 🔴
16:20:25,Block 82,1,0.0,3384.4,0.00,4.84,2162,全毁 🔴
16:20:25,Block 83,1,0.0,3384.4,0.00,4.84,2177,全毁 🔴
16:21:33,Block 82,1,0.0,3384.4,0.00,4.84,2173,全毁 🔴
16:21:33,Block 83,1,0.0,3384.4,0.00,4.84,2242,全毁 🔴
16:22:41,Block 82,1,0.0,3384.4,0.00,4.84,2217,全毁 🔴
16:22:41,Block 83,1,0.0,3384.4,0.00,4.84,2214,全毁 🔴
16:23:49,Block 82,1,0.0,3384.4,0.00,4.84,2060,全毁 🔴
16:23:49,Block 83,1,0.0,3384.4,0.00,4.84,2221,全毁 🔴
16:24:57,Block 82,1,0.0,3384.4,0.00,4.84,2148,全毁 🔴
16:24:57,Block 83,1,0.0,3384.4,0.00,4.84,2275,全毁 🔴
16:26:05,Block 82,1,0.0,3384.4,0.00,4.84,2100,全毁 🔴
16:26:05,Block 83,1,0.0,3384.4,0.00,4.84,2224,全毁 🔴
16:27:13,Block 82,1,0.0,3384.4,0.00,4.84,2117,全毁 🔴
16:27:13,Block 83,1,0.0,3384.4,0.00,4.84,2287,全毁 🔴
16:28:20,Block 82,1,0.0,3384.4,0.00,4.84,2185,全毁 🔴
16:28:20,Block 83,1,0.0,3384.4,0.00,4.84,2284,全毁 🔴
16:29:28,Block 82,1,0.0,3384.4,0.00,4.84,2125,全毁 🔴
16:29:28,Block 83,1,0.0,3384.4,0.00,4.84,2205,全毁 🔴
16:30:36,Block 82,1,0.0,3384.4,0.00,4.84,2210,全毁 🔴
16:30:36,Block 83,1,0.0,3384.4,0.00,4.84,2206,全毁 🔴
16:31:44,Block 82,1,0.0,3384.4,0.00,4.84,2103,全毁 🔴
16:31:44,Block 83,1,0.0,3384.4,0.00,4.84,2236,全毁 🔴
16:32:52,Block 82,1,0.0,3384.4,0.00,4.84,2149,全毁 🔴
16:32:52,Block 83,1,0.0,3384.4,0.00,4.84,2268,全毁 🔴
16:34:00,Block 82,1,0.0,3384.4,0.00,4.84,2053,全毁 🔴
16:34:00,Block 83,1,0.0,3384.4,0.00,4.84,2218,全毁 🔴
16:35:08,Block 82,1,0.0,3384.4,0.00,4.84,2015,全毁 🔴
16:35:08,Block 83,1,0.0,3384.4,0.00,4.84,2208,全毁 🔴
16:36:16,Block 82,1,0.0,3384.4,0.00,4.84,2125,全毁 🔴
16:36:16,Block 83,1,0.0,3384.4,0.00,4.84,2315,全毁 🔴
16:37:24,Block 82,1,0.0,3384.4,0.00,4.84,2191,全毁 🔴
