时间戳,物理块,磨损圈数/读取次数,平均纯编程(μs),平均读耗时(μs),总线写带宽(MB/s),总线读带宽(MB/s),最大物理错数,健康分析
13:56:58,Block 150,69,0.0,3384.3,0.00,4.84,964,衰退 🟡
13:56:58,Block 151,69,0.0,3384.4,0.00,4.84,1035,衰退 🟡
13:58:06,Block 150,70,0.0,3384.3,0.00,4.84,947,衰退 🟡
13:58:06,Block 151,70,0.0,3384.4,0.00,4.84,989,衰退 🟡
13:59:14,Block 150,71,0.0,3384.3,0.00,4.84,986,衰退 🟡
13:59:14,Block 151,71,0.0,3384.4,0.00,4.84,1058,衰退 🟡
14:00:22,Block 150,72,0.0,3384.3,0.00,4.84,961,衰退 🟡
14:00:22,Block 151,72,0.0,3384.4,0.00,4.84,1033,衰退 🟡
14:01:29,Block 150,73,0.0,3384.3,0.00,4.84,992,衰退 🟡
14:01:29,Block 151,73,0.0,3384.4,0.00,4.84,1003,衰退 🟡
14:02:37,Block 150,74,0.0,3384.3,0.00,4.84,997,衰退 🟡
14:02:37,Block 151,74,0.0,3384.4,0.00,4.84,1009,衰退 🟡
14:03:45,Block 150,75,0.0,3384.3,0.00,4.84,942,衰退 🟡
14:03:45,Block 151,75,0.0,3384.4,0.00,4.84,1030,衰退 🟡
14:04:53,Block 150,76,0.0,3384.3,0.00,4.84,971,衰退 🟡
14:04:53,Block 151,76,0.0,3384.4,0.00,4.84,974,衰退 🟡
14:06:01,Block 150,77,0.0,3384.3,0.00,4.84,916,衰退 🟡
14:06:01,Block 151,77,0.0,3384.4,0.00,4.84,1105,衰退 🟡
14:07:09,Block 150,78,0.0,3384.3,0.00,4.84,919,衰退 🟡
14:07:09,Block 151,78,0.0,3384.4,0.00,4.84,1025,衰退 🟡
14:08:17,Block 150,79,0.0,3384.3,0.00,4.84,962,衰退 🟡
14:08:17,Block 151,79,0.0,3384.4,0.00,4.84,1026,衰退 🟡
14:09:25,Block 150,80,0.0,3384.3,0.00,4.84,960,衰退 🟡
14:09:25,Block 151,80,0.0,3384.4,0.00,4.84,1052,衰退 🟡
14:10:32,Block 150,81,0.0,3384.3,0.00,4.84,978,衰退 🟡
14:10:32,Block 151,81,0.0,3384.4,0.00,4.84,1086,衰退 🟡
14:11:40,Block 150,82,0.0,3384.3,0.00,4.84,992,衰退 🟡
14:11:40,Block 151,82,0.0,3384.4,0.00,4.84,1081,衰退 🟡
14:12:48,Block 150,83,0.0,3384.3,0.00,4.84,991,衰退 🟡
14:12:48,Block 151,83,0.0,3384.4,0.00,4.84,1071,衰退 🟡
14:13:56,Block 150,84,0.0,3384.3,0.00,4.84,962,衰退 🟡
14:13:56,Block 151,84,0.0,3384.4,0.00,4.84,1051,衰退 🟡
14:15:04,Block 150,85,0.0,3384.3,0.00,4.84,955,衰退 🟡
14:15:04,Block 151,85,0.0,3384.4,0.00,4.84,1078,衰退 🟡
14:16:12,Block 150,86,0.0,3384.3,0.00,4.84,1003,衰退 🟡
14:16:12,Block 151,86,0.0,3384.4,0.00,4.84,1053,衰退 🟡
14:17:20,Block 150,87,0.0,3384.3,0.00,4.84,996,衰退 🟡
14:17:20,Block 151,87,0.0,3384.4,0.00,4.84,1080,衰退 🟡
14:18:27,Block 150,88,0.0,3384.3,0.00,4.84,1013,衰退 🟡
14:18:28,Block 151,88,0.0,3384.4,0.00,4.84,1035,衰退 🟡
14:19:35,Block 150,89,0.0,3384.3,0.00,4.84,996,衰退 🟡
14:19:35,Block 151,89,0.0,3384.4,0.00,4.84,1099,衰退 🟡
14:20:43,Block 150,90,0.0,3384.3,0.00,4.84,1023,衰退 🟡
14:20:43,Block 151,90,0.0,3384.4,0.00,4.84,1098,衰退 🟡
14:21:51,Block 150,91,0.0,3384.3,0.00,4.84,1025,衰退 🟡
14:21:51,Block 151,91,0.0,3384.4,0.00,4.84,1044,衰退 🟡
14:22:59,Block 150,92,0.0,3384.3,0.00,4.84,1027,衰退 🟡
14:22:59,Block 151,92,0.0,3384.4,0.00,4.84,1062,衰退 🟡
14:24:07,Block 150,93,0.0,3384.3,0.00,4.84,1067,衰退 🟡
14:24:07,Block 151,93,0.0,3384.4,0.00,4.84,1047,衰退 🟡
14:25:15,Block 150,94,0.0,3384.3,0.00,4.84,1041,衰退 🟡
14:25:15,Block 151,94,0.0,3384.4,0.00,4.84,1056,衰退 🟡
14:26:23,Block 150,95,0.0,3384.3,0.00,4.84,1038,衰退 🟡
14:26:23,Block 151,95,0.0,3384.4,0.00,4.84,1069,衰退 🟡
14:27:31,Block 150,96,0.0,3384.3,0.00,4.84,1021,衰退 🟡
14:27:31,Block 151,96,0.0,3384.4,0.00,4.84,1038,衰退 🟡
14:28:38,Block 150,97,0.0,3384.3,0.00,4.84,1013,衰退 🟡
14:28:38,Block 151,97,0.0,3384.4,0.00,4.84,1106,衰退 🟡
14:29:46,Block 150,98,0.0,3384.3,0.00,4.84,1024,衰退 🟡
14:29:46,Block 151,98,0.0,3384.4,0.00,4.84,1009,衰退 🟡
14:30:54,Block 150,99,0.0,3384.3,0.00,4.84,1013,衰退 🟡
14:30:54,Block 151,99,0.0,3384.4,0.00,4.84,1071,衰退 🟡
14:32:02,Block 150,100,0.0,3384.3,0.00,4.84,1020,衰退 🟡
14:32:02,Block 151,100,0.0,3384.4,0.00,4.84,1028,衰退 🟡
14:33:10,Block 150,101,0.0,3384.3,0.00,4.84,980,衰退 🟡
14:33:10,Block 151,101,0.0,3384.4,0.00,4.84,1052,衰退 🟡
14:34:18,Block 150,102,0.0,3384.3,0.00,4.84,1021,衰退 🟡
14:34:18,Block 151,102,0.0,3384.4,0.00,4.84,1036,衰退 🟡
14:35:26,Block 150,103,0.0,3384.3,0.00,4.84,989,衰退 🟡
14:35:26,Block 151,103,0.0,3384.4,0.00,4.84,1091,衰退 🟡
14:36:34,Block 150,104,0.0,3384.3,0.00,4.84,1049,衰退 🟡
14:36:34,Block 151,104,0.0,3384.4,0.00,4.84,1096,衰退 🟡
14:37:41,Block 150,105,0.0,3384.3,0.00,4.84,1058,衰退 🟡
14:37:41,Block 151,105,0.0,3384.4,0.00,4.84,1051,衰退 🟡
14:38:49,Block 150,106,0.0,3384.3,0.00,4.84,1053,衰退 🟡
14:38:49,Block 151,106,0.0,3384.4,0.00,4.84,1071,衰退 🟡
14:39:57,Block 150,107,0.0,3384.3,0.00,4.84,1064,衰退 🟡
14:39:57,Block 151,107,0.0,3384.4,0.00,4.84,1142,衰退 🟡
14:41:05,Block 150,108,0.0,3384.3,0.00,4.84,1098,衰退 🟡
14:41:05,Block 151,108,0.0,3384.4,0.00,4.84,1072,衰退 🟡
14:42:13,Block 150,109,0.0,3384.3,0.00,4.84,1087,衰退 🟡
14:42:13,Block 151,109,0.0,3384.4,0.00,4.84,1099,衰退 🟡
14:43:21,Block 150,110,0.0,3384.3,0.00,4.84,1045,衰退 🟡
14:43:21,Block 151,110,0.0,3384.4,0.00,4.84,1085,衰退 🟡
14:44:29,Block 150,111,0.0,3384.3,0.00,4.84,1016,衰退 🟡
14:44:29,Block 151,111,0.0,3384.4,0.00,4.84,1132,衰退 🟡
14:45:36,Block 150,112,0.0,3384.3,0.00,4.84,1005,衰退 🟡
14:45:36,Block 151,112,0.0,3384.4,0.00,4.84,1083,衰退 🟡
14:46:44,Block 150,113,0.0,3384.3,0.00,4.84,1004,衰退 🟡
14:46:44,Block 151,113,0.0,3384.4,0.00,4.84,1086,衰退 🟡
14:47:52,Block 150,114,0.0,3384.3,0.00,4.84,1026,衰退 🟡
14:47:52,Block 151,114,0.0,3384.4,0.00,4.84,1109,衰退 🟡
14:49:00,Block 150,115,0.0,3384.3,0.00,4.84,1100,衰退 🟡
14:49:00,Block 151,115,0.0,3384.4,0.00,4.84,1075,衰退 🟡
14:50:08,Block 150,116,0.0,3384.3,0.00,4.84,1070,衰退 🟡
14:50:08,Block 151,116,0.0,3384.4,0.00,4.84,1094,衰退 🟡
14:51:16,Block 150,117,0.0,3384.3,0.00,4.84,1061,衰退 🟡
14:51:16,Block 151,117,0.0,3384.4,0.00,4.84,1115,衰退 🟡
14:52:24,Block 150,118,0.0,3384.3,0.00,4.84,1095,衰退 🟡
14:52:24,Block 151,118,0.0,3384.4,0.00,4.84,1044,衰退 🟡
14:53:31,Block 150,119,0.0,3384.3,0.00,4.84,1018,衰退 🟡
14:53:31,Block 151,119,0.0,3384.4,0.00,4.84,1158,衰退 🟡
14:54:39,Block 150,120,0.0,3384.3,0.00,4.84,1070,衰退 🟡
14:54:39,Block 151,120,0.0,3384.4,0.00,4.84,1052,衰退 🟡
14:55:47,Block 150,121,0.0,3384.3,0.00,4.84,1071,衰退 🟡
14:55:47,Block 151,121,0.0,3384.4,0.00,4.84,1130,衰退 🟡
14:56:55,Block 150,122,0.0,3384.3,0.00,4.84,981,衰退 🟡
14:56:55,Block 151,122,0.0,3384.4,0.00,4.84,1079,衰退 🟡
14:58:03,Block 150,123,0.0,3384.3,0.00,4.84,1125,衰退 🟡
14:58:03,Block 151,123,0.0,3384.4,0.00,4.84,1066,衰退 🟡
14:59:11,Block 150,124,0.0,3384.3,0.00,4.84,1076,衰退 🟡
14:59:11,Block 151,124,0.0,3384.4,0.00,4.84,1111,衰退 🟡
15:00:19,Block 150,125,0.0,3384.3,0.00,4.84,1030,衰退 🟡
15:00:19,Block 151,125,0.0,3384.4,0.00,4.84,1090,衰退 🟡
15:01:27,Block 150,126,0.0,3384.3,0.00,4.84,1047,衰退 🟡
15:01:27,Block 151,126,0.0,3384.4,0.00,4.84,1105,衰退 🟡
15:02:34,Block 150,127,0.0,3384.3,0.00,4.84,1089,衰退 🟡
15:02:34,Block 151,127,0.0,3384.4,0.00,4.84,1075,衰退 🟡
15:03:42,Block 150,128,0.0,3384.3,0.00,4.84,1084,衰退 🟡
15:03:42,Block 151,128,0.0,3384.4,0.00,4.84,1150,衰退 🟡
15:04:50,Block 150,129,0.0,3384.3,0.00,4.84,1016,衰退 🟡
15:04:50,Block 151,129,0.0,3384.4,0.00,4.84,1057,衰退 🟡
15:05:58,Block 150,130,0.0,3384.3,0.00,4.84,1115,衰退 🟡
15:05:58,Block 151,130,0.0,3384.4,0.00,4.84,1102,衰退 🟡
15:07:06,Block 150,131,0.0,3384.3,0.00,4.84,1061,衰退 🟡
15:07:06,Block 151,131,0.0,3384.4,0.00,4.84,1113,衰退 🟡
15:08:14,Block 150,132,0.0,3384.3,0.00,4.84,1019,衰退 🟡
15:08:14,Block 151,132,0.0,3384.4,0.00,4.84,1077,衰退 🟡
15:09:22,Block 150,133,0.0,3384.3,0.00,4.84,1096,衰退 🟡
15:09:22,Block 151,133,0.0,3384.4,0.00,4.84,1089,衰退 🟡
15:10:30,Block 150,134,0.0,3384.3,0.00,4.84,1071,衰退 🟡
15:10:30,Block 151,134,0.0,3384.4,0.00,4.84,1049,衰退 🟡
15:11:37,Block 150,135,0.0,3384.3,0.00,4.84,1060,衰退 🟡
15:11:37,Block 151,135,0.0,3384.4,0.00,4.84,1126,衰退 🟡
15:12:45,Block 150,136,0.0,3384.3,0.00,4.84,1102,衰退 🟡
15:12:45,Block 151,136,0.0,3384.4,0.00,4.84,1155,衰退 🟡
15:13:53,Block 150,137,0.0,3384.3,0.00,4.84,1059,衰退 🟡
15:13:53,Block 151,137,0.0,3384.4,0.00,4.84,1093,衰退 🟡
15:15:01,Block 150,138,0.0,3384.3,0.00,4.84,1063,衰退 🟡
15:15:01,Block 151,138,0.0,3384.4,0.00,4.84,1084,衰退 🟡
15:16:09,Block 150,139,0.0,3384.3,0.00,4.84,1113,衰退 🟡
15:16:09,Block 151,139,0.0,3384.4,0.00,4.84,1128,衰退 🟡
15:17:17,Block 150,140,0.0,3384.3,0.00,4.84,1038,衰退 🟡
15:17:17,Block 151,140,0.0,3384.4,0.00,4.84,1172,衰退 🟡
15:18:25,Block 150,141,0.0,3384.3,0.00,4.84,1078,衰退 🟡
15:18:25,Block 151,141,0.0,3384.4,0.00,4.84,1191,衰退 🟡
15:19:32,Block 150,142,0.0,3384.3,0.00,4.84,1084,衰退 🟡
15:19:32,Block 151,142,0.0,3384.4,0.00,4.84,1180,衰退 🟡
15:20:40,Block 150,143,0.0,3384.3,0.00,4.84,998,衰退 🟡
15:20:40,Block 151,143,0.0,3384.4,0.00,4.84,1039,衰退 🟡
15:21:48,Block 150,144,0.0,3384.3,0.00,4.84,1066,衰退 🟡
15:21:48,Block 151,144,0.0,3384.4,0.00,4.84,1132,衰退 🟡
15:22:56,Block 150,145,0.0,3384.3,0.00,4.84,1080,衰退 🟡
15:22:56,Block 151,145,0.0,3384.4,0.00,4.84,1134,衰退 🟡
15:24:04,Block 150,146,0.0,3384.3,0.00,4.84,1031,衰退 🟡
15:24:04,Block 151,146,0.0,3384.4,0.00,4.84,1166,衰退 🟡
15:25:12,Block 150,147,0.0,3384.3,0.00,4.84,1033,衰退 🟡
15:25:12,Block 151,147,0.0,3384.4,0.00,4.84,1098,衰退 🟡
15:26:20,Block 150,148,0.0,3384.3,0.00,4.84,1082,衰退 🟡
15:26:20,Block 151,148,0.0,3384.4,0.00,4.84,1065,衰退 🟡
15:27:28,Block 150,149,0.0,3384.3,0.00,4.84,1070,衰退 🟡
15:27:28,Block 151,149,0.0,3384.4,0.00,4.84,1057,衰退 🟡
15:28:35,Block 150,150,0.0,3384.3,0.00,4.84,1092,衰退 🟡
15:28:35,Block 151,150,0.0,3384.4,0.00,4.84,1101,衰退 🟡
15:29:43,Block 150,151,0.0,3384.3,0.00,4.84,1044,衰退 🟡
15:29:43,Block 151,151,0.0,3384.4,0.00,4.84,1122,衰退 🟡
15:30:51,Block 150,152,0.0,3384.3,0.00,4.84,1094,衰退 🟡
15:30:51,Block 151,152,0.0,3384.4,0.00,4.84,1067,衰退 🟡
15:31:59,Block 150,153,0.0,3384.3,0.00,4.84,1085,衰退 🟡
15:31:59,Block 151,153,0.0,3384.4,0.00,4.84,1096,衰退 🟡
15:33:07,Block 150,154,0.0,3384.3,0.00,4.84,1020,衰退 🟡
15:33:07,Block 151,154,0.0,3384.4,0.00,4.84,1096,衰退 🟡
15:34:15,Block 150,155,0.0,3384.3,0.00,4.84,1096,衰退 🟡
15:34:15,Block 151,155,0.0,3384.4,0.00,4.84,1098,衰退 🟡
15:35:23,Block 150,156,0.0,3384.3,0.00,4.84,1058,衰退 🟡
15:35:23,Block 151,156,0.0,3384.4,0.00,4.84,1141,衰退 🟡
15:36:30,Block 150,157,0.0,3384.3,0.00,4.84,1053,衰退 🟡
15:36:30,Block 151,157,0.0,3384.4,0.00,4.84,1214,衰退 🟡
15:37:38,Block 150,158,0.0,3384.3,0.00,4.84,1047,衰退 🟡
